Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.240.242-224.0.0.252-60377-5355-17,131.202.240.242,60377,224.0.0.252,5355,17,29/04/2015 12:49:34 PM,420461,1,1,22,22,22,22,22,0,22,22,22,0,104.6470422,4.756683735,420461,0,420461,420461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378341868,2.378341868,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-61416-5355-17,131.202.240.242,61416,224.0.0.252,5355,17,29/04/2015 12:44:15 PM,420358,1,1,22,22,22,22,22,0,22,22,22,0,104.6726838,4.757849262,420358,0,420358,420358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378924631,2.378924631,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-55748-5355-17,131.202.240.242,55748,224.0.0.252,5355,17,29/04/2015 12:51:55 PM,409972,1,1,22,22,22,22,22,0,22,22,22,0,107.3244026,4.878381938,409972,0,409972,409972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.439190969,2.439190969,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-59974-5355-17,131.202.240.242,59974,224.0.0.252,5355,17,29/04/2015 12:50:03 PM,416986,1,1,22,22,22,22,22,0,22,22,22,0,105.5191301,4.796324097,416986,0,416986,416986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.398162049,2.398162049,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-58033-5355-17,131.202.240.242,58033,224.0.0.252,5355,17,29/04/2015 12:44:25 PM,423118,1,1,22,22,22,22,22,0,22,22,22,0,103.9899035,4.726813797,423118,0,423118,423118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.363406898,2.363406898,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-63420-5355-17,131.202.240.242,63420,224.0.0.252,5355,17,29/04/2015 12:49:31 PM,421211,1,1,22,22,22,22,22,0,22,22,22,0,104.4607097,4.748214078,421211,0,421211,421211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.374107039,2.374107039,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-61505-5355-17,131.202.240.242,61505,224.0.0.252,5355,17,29/04/2015 12:47:53 PM,420489,1,1,22,22,22,22,22,0,22,22,22,0,104.6400738,4.756366992,420489,0,420489,420489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378183496,2.378183496,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-58472-5355-17,131.202.240.242,58472,224.0.0.252,5355,17,29/04/2015 12:43:51 PM,419099,1,1,22,22,22,22,22,0,22,22,22,0,104.9871271,4.772142143,419099,0,419099,419099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.386071072,2.386071072,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-59300-5355-17,131.202.240.242,59300,224.0.0.252,5355,17,29/04/2015 12:44:35 PM,421194,1,1,22,22,22,22,22,0,22,22,22,0,104.4649259,4.748405723,421194,0,421194,421194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.374202861,2.374202861,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-57905-5355-17,131.202.240.242,57905,224.0.0.252,5355,17,29/04/2015 12:50:03 PM,418403,1,1,22,22,22,22,22,0,22,22,22,0,105.1617699,4.780080449,418403,0,418403,418403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.390040224,2.390040224,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-50737-5355-17,131.202.240.242,50737,224.0.0.252,5355,17,29/04/2015 12:45:14 PM,420921,1,1,22,22,22,22,22,0,22,22,22,0,104.5326795,4.751485433,420921,0,420921,420921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375742717,2.375742717,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-59011-5355-17,131.202.240.242,59011,224.0.0.252,5355,17,29/04/2015 12:43:14 PM,420985,1,1,22,22,22,22,22,0,22,22,22,0,104.516788,4.750763091,420985,0,420985,420985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375381546,2.375381546,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-55232-5355-17,131.202.240.242,55232,224.0.0.252,5355,17,29/04/2015 12:44:46 PM,420391,1,1,22,22,22,22,22,0,22,22,22,0,104.6644671,4.757475779,420391,0,420391,420391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378737889,2.378737889,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-131.202.243.255-137-137-17,131.202.240.242,137,131.202.243.255,137,17,29/04/2015 12:53:27 PM,22643542,17,1,850,50,50,50,50,0,50,50,50,0,39.7464319,0.794928638,1331973.059,1538862.957,5655089,263887,2.19E+07,1368678.5,1581626.262,5655089,263887,0,0,0,0,0,0,0,0,0,136,8,0.750765936,0.044162702,50,50,50,0,0,0,0,0,0,0,0,0,0,0,52.77777778,50,50,0,0,0,0,0,0,17,850,1,50,-1,-1,17,0,1510271,0,1510271,1510271,5655089,0,5655089,5655089,1
131.202.240.242-224.0.0.252-63842-5355-17,131.202.240.242,63842,224.0.0.252,5355,17,29/04/2015 12:45:14 PM,420660,1,1,22,22,22,22,22,0,22,22,22,0,104.5975372,4.754433509,420660,0,420660,420660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377216755,2.377216755,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-58281-5355-17,131.202.240.242,58281,224.0.0.252,5355,17,29/04/2015 12:51:01 PM,420661,1,1,22,22,22,22,22,0,22,22,22,0,104.5972886,4.754422207,420661,0,420661,420661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377211103,2.377211103,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-51351-5355-17,131.202.240.242,51351,224.0.0.252,5355,17,29/04/2015 12:50:03 PM,418095,1,1,22,22,22,22,22,0,22,22,22,0,105.2392399,4.783601813,418095,0,418095,418095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.391800906,2.391800906,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-60035-5355-17,131.202.240.242,60035,224.0.0.252,5355,17,29/04/2015 12:44:39 PM,419850,1,1,22,22,22,22,22,0,22,22,22,0,104.7993331,4.76360605,419850,0,419850,419850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.381803025,2.381803025,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-54747-5355-17,131.202.240.242,54747,224.0.0.252,5355,17,29/04/2015 12:49:38 PM,420770,1,1,22,22,22,22,22,0,22,22,22,0,104.5701927,4.753190579,420770,0,420770,420770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.37659529,2.37659529,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-53092-5355-17,131.202.240.242,53092,224.0.0.252,5355,17,29/04/2015 12:43:56 PM,420955,1,1,22,22,22,22,22,0,22,22,22,0,104.5242366,4.751101662,420955,0,420955,420955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375550831,2.375550831,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-64485-5355-17,131.202.240.242,64485,224.0.0.252,5355,17,29/04/2015 12:51:00 PM,423145,1,1,22,22,22,22,22,0,22,22,22,0,103.9832681,4.726512188,423145,0,423145,423145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.363256094,2.363256094,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56033-5355-17,131.202.240.242,56033,224.0.0.252,5355,17,29/04/2015 12:43:58 PM,420934,1,1,22,22,22,22,22,0,22,22,22,0,104.5294512,4.75133869,420934,0,420934,420934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375669345,2.375669345,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-64058-5355-17,131.202.240.242,64058,224.0.0.252,5355,17,29/04/2015 12:47:47 PM,411086,1,1,22,22,22,22,22,0,22,22,22,0,107.0335648,4.865162034,411086,0,411086,411086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.432581017,2.432581017,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-50639-5355-17,131.202.240.242,50639,224.0.0.252,5355,17,29/04/2015 12:48:51 PM,419613,1,1,22,22,22,22,22,0,22,22,22,0,104.8585244,4.766296564,419613,0,419613,419613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.383148282,2.383148282,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-60059-5355-17,131.202.240.242,60059,224.0.0.252,5355,17,29/04/2015 12:51:04 PM,423514,1,1,22,22,22,22,22,0,22,22,22,0,103.8926694,4.722394065,423514,0,423514,423514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.361197032,2.361197032,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-59281-5355-17,131.202.240.242,59281,224.0.0.252,5355,17,29/04/2015 12:46:49 PM,420420,1,1,22,22,22,22,22,0,22,22,22,0,104.6572475,4.757147614,420420,0,420420,420420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378573807,2.378573807,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-54680-5355-17,131.202.240.242,54680,224.0.0.252,5355,17,29/04/2015 12:51:31 PM,409314,1,1,22,22,22,22,22,0,22,22,22,0,107.4969339,4.886224268,409314,0,409314,409314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.443112134,2.443112134,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-55512-5355-17,131.202.240.242,55512,224.0.0.252,5355,17,29/04/2015 12:46:52 PM,421973,1,1,22,22,22,22,22,0,22,22,22,0,104.2720743,4.73963974,421973,0,421973,421973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.36981987,2.36981987,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-54541-5355-17,131.202.240.242,54541,224.0.0.252,5355,17,29/04/2015 12:51:25 PM,421337,1,1,22,22,22,22,22,0,22,22,22,0,104.4294709,4.746794134,421337,0,421337,421337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.373397067,2.373397067,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-131.202.244.3-56691-53-17,131.202.240.242,56691,131.202.244.3,53,17,29/04/2015 12:44:34 PM,377,0,2,0,300,0,0,0,0,258,42,150,152.7350647,795755.9682,5305.039788,377,0,377,377,0,0,0,0,0,377,377,0,377,377,0,0,0,0,0,16,0,5305.039788,42,258,114,124.7076581,15552,0,0,0,0,0,0,0,0,0,171,0,150,0,0,0,0,0,0,0,0,2,300,-1,-1,0,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-54075-5355-17,131.202.240.242,54075,224.0.0.252,5355,17,29/04/2015 12:48:20 PM,423126,1,1,22,22,22,22,22,0,22,22,22,0,103.9879374,4.726724427,423126,0,423126,423126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.363362214,2.363362214,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56642-5355-17,131.202.240.242,56642,224.0.0.252,5355,17,29/04/2015 12:48:40 PM,415919,1,1,22,22,22,22,22,0,22,22,22,0,105.7898293,4.808628603,415919,0,415919,415919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.404314302,2.404314302,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-60436-5355-17,131.202.240.242,60436,224.0.0.252,5355,17,29/04/2015 12:43:09 PM,420954,1,1,22,22,22,22,22,0,22,22,22,0,104.5244849,4.751112948,420954,0,420954,420954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375556474,2.375556474,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-49913-5355-17,131.202.240.242,49913,224.0.0.252,5355,17,29/04/2015 12:53:11 PM,411063,1,1,22,22,22,22,22,0,22,22,22,0,107.0395535,4.865434252,411063,0,411063,411063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.432717126,2.432717126,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-131.202.244.5-63140-53-17,131.202.240.242,63140,131.202.244.5,53,17,29/04/2015 12:44:31 PM,46012,0,2,0,156,0,0,0,0,114,42,78,50.91168825,3390.41989,43.46692167,46012,0,46012,46012,0,0,0,0,0,46012,46012,0,46012,46012,0,0,0,0,0,16,0,43.46692167,42,114,66,41.56921938,1728,0,0,0,0,0,0,0,0,0,99,0,78,0,0,0,0,0,0,0,0,2,156,-1,-1,0,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-49303-5355-17,131.202.240.242,49303,224.0.0.252,5355,17,29/04/2015 12:49:30 PM,420690,1,1,22,22,22,22,22,0,22,22,22,0,104.5900782,4.754094464,420690,0,420690,420690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377047232,2.377047232,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56804-5355-17,131.202.240.242,56804,224.0.0.252,5355,17,29/04/2015 12:53:48 PM,410712,1,1,22,22,22,22,22,0,22,22,22,0,107.131031,4.869592318,410712,0,410712,410712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.434796159,2.434796159,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-57782-5355-17,131.202.240.242,57782,224.0.0.252,5355,17,29/04/2015 12:46:39 PM,420870,1,1,22,22,22,22,22,0,22,22,22,0,104.5453465,4.752061207,420870,0,420870,420870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376030603,2.376030603,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-64157-5355-17,131.202.240.242,64157,224.0.0.252,5355,17,29/04/2015 12:53:06 PM,420616,1,1,22,22,22,22,22,0,22,22,22,0,104.608479,4.754930863,420616,0,420616,420616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.377465432,2.377465432,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-51091-5355-17,131.202.240.242,51091,224.0.0.252,5355,17,29/04/2015 12:43:45 PM,411276,1,1,22,22,22,22,22,0,22,22,22,0,106.9841177,4.862914442,411276,0,411276,411276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.431457221,2.431457221,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-51461-5355-17,131.202.240.242,51461,224.0.0.252,5355,17,29/04/2015 12:49:34 PM,420961,1,1,22,22,22,22,22,0,22,22,22,0,104.5227468,4.751033944,420961,0,420961,420961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375516972,2.375516972,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56059-5355-17,131.202.240.242,56059,224.0.0.252,5355,17,29/04/2015 12:46:52 PM,421571,1,1,22,22,22,22,22,0,22,22,22,0,104.3715056,4.744159347,421571,0,421571,421571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.372079673,2.372079673,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56104-5355-17,131.202.240.242,56104,224.0.0.252,5355,17,29/04/2015 12:45:00 PM,419888,1,1,22,22,22,22,22,0,22,22,22,0,104.7898487,4.763174942,419888,0,419888,419888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.381587471,2.381587471,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-62606-5355-17,131.202.240.242,62606,224.0.0.252,5355,17,29/04/2015 12:48:25 PM,412975,1,1,22,22,22,22,22,0,22,22,22,0,106.5439797,4.842908166,412975,0,412975,412975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.421454083,2.421454083,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-55657-5355-17,131.202.240.242,55657,224.0.0.252,5355,17,29/04/2015 12:52:48 PM,413225,1,1,22,22,22,22,22,0,22,22,22,0,106.4795208,4.83997822,413225,0,413225,413225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.41998911,2.41998911,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-61517-5355-17,131.202.240.242,61517,224.0.0.252,5355,17,29/04/2015 12:47:13 PM,421047,1,1,22,22,22,22,22,0,22,22,22,0,104.5013977,4.750063532,421047,0,421047,421047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375031766,2.375031766,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-57645-5355-17,131.202.240.242,57645,224.0.0.252,5355,17,29/04/2015 12:48:16 PM,410590,1,1,22,22,22,22,22,0,22,22,22,0,107.1628632,4.871039236,410590,0,410590,410590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.435519618,2.435519618,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-56954-5355-17,131.202.240.242,56954,224.0.0.252,5355,17,29/04/2015 12:48:01 PM,420471,1,1,22,22,22,22,22,0,22,22,22,0,104.6445534,4.756570608,420471,0,420471,420471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.378285304,2.378285304,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-63903-5355-17,131.202.240.242,63903,224.0.0.252,5355,17,29/04/2015 12:47:34 PM,422551,1,1,22,22,22,22,22,0,22,22,22,0,104.1294424,4.733156471,422551,0,422551,422551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.366578236,2.366578236,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-58535-5355-17,131.202.240.242,58535,224.0.0.252,5355,17,29/04/2015 12:45:26 PM,416635,1,1,22,22,22,22,22,0,22,22,22,0,105.6080262,4.800364828,416635,0,416635,416635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.400182414,2.400182414,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-131.202.244.3-63140-53-17,131.202.240.242,63140,131.202.244.3,53,17,29/04/2015 12:44:31 PM,485487,0,2,0,156,0,0,0,0,114,42,78,50.91168825,321.3268326,4.119574777,485487,0,485487,485487,0,0,0,0,0,485487,485487,0,485487,485487,0,0,0,0,0,16,0,4.119574777,42,114,66,41.56921938,1728,0,0,0,0,0,0,0,0,0,99,0,78,0,0,0,0,0,0,0,0,2,156,-1,-1,0,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-54424-5355-17,131.202.240.242,54424,224.0.0.252,5355,17,29/04/2015 12:49:43 PM,420838,1,1,22,22,22,22,22,0,22,22,22,0,104.553296,4.752422547,420838,0,420838,420838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.376211274,2.376211274,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-224.0.0.252-53826-5355-17,131.202.240.242,53826,224.0.0.252,5355,17,29/04/2015 12:43:42 PM,420968,1,1,22,22,22,22,22,0,22,22,22,0,104.5210087,4.750954942,420968,0,420968,420968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.375477471,2.375477471,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,1
131.202.240.242-209.148.205.8-32457-80-6,131.202.240.242,32457,209.148.205.8,80,6,29/04/2015 12:53:27 PM,256516,3,4,923,537,923,0,307.6666667,532.8942985,537,0,134.25,268.5,5691.652762,27.28874612,42752.66667,33721.14555,91280,52,234672,117336,69183.32747,166256,68416,205725,68575,40521.08215,92653,21792,0,0,0,0,60,104,11.69517691,15.59356921,0,923,182.5,353.3205748,124835.4286,0,1,0,0,0,0,0,0,1,208.5714286,307.6666667,134.25,0,0,0,0,0,0,3,923,4,537,-1,514,1,0,0,0,0,0,0,0,0,0,1
