Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.240.87-178.237.17.103-42530-443-6,131.202.240.87,42530,178.237.17.103,443,6,29/04/2015 12:51:38 PM,119995803,4,5,24,0,6,6,6,0,0,0,0,0,0.200006995,0.075002623,1.50E+07,1.59E+07,2.98E+07,168335,9.00E+07,3.00E+07,558.8473256,3.00E+07,3.00E+07,1.20E+08,3.00E+07,1620.896948,3.00E+07,3.00E+07,0,0,0,0,80,100,0.033334499,0.041668124,0,6,2.4,3.098386677,9.6,0,0,0,0,1,0,0,0,1,2.666666667,6,0,0,0,0,0,0,0,4,24,5,0,-1,16384,4,0,171228.3333,143.291079,171390,171117,2.98E+07,900.7579679,2.98E+07,2.98E+07,0
131.202.240.87-224.0.0.252-59554-5355-17,131.202.240.87,59554,224.0.0.252,5355,17,29/04/2015 12:47:46 PM,415823,1,1,22,22,22,22,22,0,22,22,22,0,105.8142527,4.809738759,415823,0,415823,415823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.40486938,2.40486938,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-199.167.128.130-13973-123-17,131.202.240.87,13973,199.167.128.130,123,17,29/04/2015 12:45:27 PM,39216,0,2,0,96,0,0,0,0,48,48,48,0,2447.980416,50.999592,39216,0,39216,39216,0,0,0,0,0,39216,39216,0,39216,39216,0,0,0,0,0,16,0,50.999592,48,48,48,0,0,0,0,0,0,0,0,0,0,0,72,0,48,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.244.3-62277-53-17,131.202.240.87,62277,131.202.244.3,53,17,29/04/2015 12:47:46 PM,1473,0,2,0,114,0,0,0,0,82,32,57,35.35533906,77393.07536,1357.773252,1473,0,1473,1473,0,0,0,0,0,1473,1473,0,1473,1473,0,0,0,0,0,16,0,1357.773252,32,82,48.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,0,73,0,57,0,0,0,0,0,0,0,0,2,114,-1,-1,0,0,0,0,0,0,0,0,0,0,0
131.202.240.87-224.0.0.252-54745-5355-17,131.202.240.87,54745,224.0.0.252,5355,17,29/04/2015 12:45:59 PM,414695,1,1,22,22,22,22,22,0,22,22,22,0,106.102075,4.822821592,414695,0,414695,414695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.411410796,2.411410796,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-224.0.0.252-58344-5355-17,131.202.240.87,58344,224.0.0.252,5355,17,29/04/2015 12:46:07 PM,411265,1,1,22,22,22,22,22,0,22,22,22,0,106.9869792,4.863044509,411265,0,411265,411265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.431522255,2.431522255,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-224.0.0.252-62129-5355-17,131.202.240.87,62129,224.0.0.252,5355,17,29/04/2015 12:51:57 PM,415313,1,1,22,22,22,22,22,0,22,22,22,0,105.9441915,4.815645068,415313,0,415313,415313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.407822534,2.407822534,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-205.188.12.91-42522-443-6,205.188.12.91,443,131.202.240.87,42522,6,29/04/2015 12:53:36 PM,11374631,7,9,942,559,277,0,134.5714286,99.06875919,277,0,62.11111111,103.0599879,131.9603247,1.406639037,758308.7333,1692391.686,5274850,101,1.13E+07,1881564.167,2382019.347,5353142,1563,1.14E+07,1421828.875,2175168.871,5274850,19507,0,1,0,0,140,180,0.615404579,0.791234459,0,277,104.5882353,110.7124986,12257.25735,0,0,0,1,1,0,0,0,1,111.125,134.5714286,62.11111111,0,0,0,0,0,0,7,942,9,559,-1,64699,6,0,74917,0,74917,74917,5274850,0,5274850,5274850,0
131.202.240.87-224.0.0.252-54047-5355-17,131.202.240.87,54047,224.0.0.252,5355,17,29/04/2015 12:46:13 PM,418977,1,1,22,22,22,22,22,0,22,22,22,0,105.0176979,4.773531721,418977,0,418977,418977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.386765861,2.386765861,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-224.0.0.252-49773-5355-17,131.202.240.87,49773,224.0.0.252,5355,17,29/04/2015 12:52:52 PM,410775,1,1,22,22,22,22,22,0,22,22,22,0,107.1146005,4.868845475,410775,0,410775,410775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.434422738,2.434422738,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-224.0.0.252-62218-5355-17,131.202.240.87,62218,224.0.0.252,5355,17,29/04/2015 12:51:26 PM,410925,1,1,22,22,22,22,22,0,22,22,22,0,107.0755004,4.8670682,410925,0,410925,410925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4335341,2.4335341,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-224.0.0.252-50563-5355-17,131.202.240.87,50563,224.0.0.252,5355,17,29/04/2015 12:45:59 PM,414524,1,1,22,22,22,22,22,0,22,22,22,0,106.1458444,4.824811109,414524,0,414524,414524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.412405554,2.412405554,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-224.0.0.252-54329-5355-17,131.202.240.87,54329,224.0.0.252,5355,17,29/04/2015 12:47:46 PM,415517,1,1,22,22,22,22,22,0,22,22,22,0,105.8921777,4.813280804,415517,0,415517,415517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.406640402,2.406640402,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-224.0.0.252-51542-5355-17,131.202.240.87,51542,224.0.0.252,5355,17,29/04/2015 12:43:49 PM,413732,1,1,22,22,22,22,22,0,22,22,22,0,106.3490375,4.834047161,413732,0,413732,413732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.41702358,2.41702358,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.6.26-64719-13000-6,131.202.240.87,64719,131.202.6.26,13000,6,29/04/2015 12:53:20 PM,4777561,124,483,19651,580297,1350,0,158.4758065,248.1341908,1350,0,1201.443064,364.8263532,125576.2093,127.0522763,7883.764026,85419.67347,1687399,0,4776918,38836.73171,187024.8468,1687399,4,4769203,9894.612033,96789.5922,1690908,0,0,0,0,0,2480,9684,25.95466599,101.0976103,0,1350,986.7565789,544.6034846,296592.9555,0,1,0,0,0,0,0,0,3,988.3822076,158.4758065,1201.443064,0,0,0,0,0,0,124,19651,483,580297,-1,32768,46,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.6.26-64719-13000-6,131.202.6.26,13000,131.202.240.87,64719,6,29/04/2015 12:53:25 PM,7837,1,1,0,0,0,0,0,0,0,0,0,0,0,255.1996938,7837,0,7837,7837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,127.5998469,127.5998469,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,32768,0,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.6.26-64720-13000-6,131.202.240.87,64720,131.202.6.26,13000,6,29/04/2015 12:53:26 PM,315209,14,13,6295,5707,1350,0,449.6428571,521.8397348,1350,0,439,542.9651616,38076.32396,85.65745267,12123.42308,30258.61941,136240,4,314508,24192.92308,45296.78379,136240,4,124365,10363.75,18964.81572,58423,86,0,0,0,0,280,284,44.41497546,41.24247721,0,1350,428.6428571,518.8717971,269227.9418,0,1,0,0,0,0,0,0,0,444.5185185,449.6428571,439,0,0,0,0,0,0,14,6295,13,5707,-1,32768,9,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.6.26-64720-13000-6,131.202.6.26,13000,131.202.240.87,64720,6,29/04/2015 12:53:26 PM,82,1,1,0,0,0,0,0,0,0,0,0,0,0,24390.2439,82,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,32768,0,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.6.26-64721-13000-6,131.202.240.87,64721,131.202.6.26,13000,6,29/04/2015 12:53:30 PM,135574,14,12,5925,5709,1350,0,423.2142857,534.5792276,1350,0,475.75,550.0864601,85812.91398,191.7771844,5422.96,14493.17573,56069,5,134937,10379.76923,20627.1411,56830,5,29880,2716.363636,3591.316535,11962,85,0,0,0,0,280,264,103.2646378,88.51254665,0,1350,430.8888889,528.2139961,279010.0256,0,1,0,0,0,0,0,0,0,447.4615385,423.2142857,475.75,0,0,0,0,0,0,14,5925,12,5709,-1,32768,9,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.6.26-64721-13000-6,131.202.6.26,13000,131.202.240.87,64721,6,29/04/2015 12:53:30 PM,53,1,1,0,0,0,0,0,0,0,0,0,0,0,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.92453,18867.92453,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,32768,0,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.6.26-64722-13000-6,131.202.240.87,64722,131.202.6.26,13000,6,29/04/2015 12:53:32 PM,95624,12,12,5632,5709,1350,0,469.3333333,513.9678684,1350,0,475.75,550.0864601,118599.9331,250.9830168,4157.565217,10271.51164,46580,6,94791,8617.363636,19730.0429,67429,6,95428,8675.272727,14039.94841,46957,91,0,0,0,0,240,264,125.4915084,125.4915084,0,1350,453.64,518.3688262,268706.24,0,1,0,0,0,0,0,0,1,472.5416667,469.3333333,475.75,0,0,0,0,0,0,12,5632,12,5709,-1,32768,8,0,0,0,0,0,0,0,0,0,0
131.202.240.87-131.202.6.26-64722-13000-6,131.202.6.26,13000,131.202.240.87,64722,6,29/04/2015 12:53:32 PM,208,1,1,0,0,0,0,0,0,0,0,0,0,0,9615.384615,208,0,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4807.692308,4807.692308,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,32768,0,0,0,0,0,0,0,0,0,0,0
131.202.240.87-205.188.12.91-42522-443-6,205.188.12.91,443,131.202.240.87,42522,6,29/04/2015 12:51:36 PM,115026237,37,38,5758,1346,468,0,155.6216216,134.2382524,325,0,35.42105263,71.86121443,61.75982267,0.652025155,1554408.608,3088811.844,1.85E+07,53,1.15E+08,3192815.667,3830337.557,1.85E+07,730,1.15E+08,3108817.216,3817475.874,1.86E+07,19891,0,1,0,0,740,760,0.321665743,0.330359412,0,468,97.75,124.5242814,15506.29667,0,0,0,1,1,0,0,0,1,99.05333333,155.6216216,35.42105263,0,0,0,0,0,0,37,5758,38,1346,-1,64321,30,0,2814797.111,2982297.092,7482184,13413,8289374.778,4099694.198,1.85E+07,5270496,0
